:START_ID,:END_ID,Relationship,:TYPE
institution_63019,institution_30553,cooperation,Institution_cooperation_patent
institution_63771,institution_166643,cooperation,Institution_cooperation_patent
institution_166643,institution_63771,cooperation,Institution_cooperation_patent
institution_125596,institution_155283,cooperation,Institution_cooperation_patent
institution_155283,institution_125596,cooperation,Institution_cooperation_patent
institution_161603,institution_161604,cooperation,Institution_cooperation_patent
institution_161604,institution_161603,cooperation,Institution_cooperation_patent
institution_123901,institution_165663,cooperation,Institution_cooperation_patent
institution_165663,institution_123901,cooperation,Institution_cooperation_patent
institution_36699,institution_63306,cooperation,Institution_cooperation_patent
institution_63306,institution_36699,cooperation,Institution_cooperation_patent
institution_36699,institution_129738,cooperation,Institution_cooperation_patent
institution_129738,institution_36699,cooperation,Institution_cooperation_patent
institution_63306,institution_129738,cooperation,Institution_cooperation_patent
institution_129738,institution_63306,cooperation,Institution_cooperation_patent
institution_113600,institution_166516,cooperation,Institution_cooperation_patent
institution_166516,institution_113600,cooperation,Institution_cooperation_patent
institution_167340,institution_167340,cooperation,Institution_cooperation_patent
institution_167340,institution_167340,cooperation,Institution_cooperation_patent
institution_130532,institution_163371,cooperation,Institution_cooperation_patent
institution_163371,institution_130532,cooperation,Institution_cooperation_patent
institution_72418,institution_129833,cooperation,Institution_cooperation_patent
institution_129833,institution_72418,cooperation,Institution_cooperation_patent
institution_124701,institution_125320,cooperation,Institution_cooperation_patent
institution_125320,institution_124701,cooperation,Institution_cooperation_patent
institution_45832,institution_83570,cooperation,Institution_cooperation_patent
institution_83570,institution_45832,cooperation,Institution_cooperation_patent
institution_53203,institution_163306,cooperation,Institution_cooperation_patent
institution_163306,institution_53203,cooperation,Institution_cooperation_patent
institution_159419,institution_159420,cooperation,Institution_cooperation_patent
institution_159420,institution_159419,cooperation,Institution_cooperation_patent
institution_92009,institution_159671,cooperation,Institution_cooperation_patent
institution_159671,institution_92009,cooperation,Institution_cooperation_patent
institution_129125,institution_159671,cooperation,Institution_cooperation_patent
institution_159671,institution_129125,cooperation,Institution_cooperation_patent
institution_129126,institution_159671,cooperation,Institution_cooperation_patent
institution_159671,institution_129126,cooperation,Institution_cooperation_patent
institution_122808,institution_168806,cooperation,Institution_cooperation_patent
institution_168806,institution_122808,cooperation,Institution_cooperation_patent
institution_124085,institution_124086,cooperation,Institution_cooperation_patent
institution_124086,institution_124085,cooperation,Institution_cooperation_patent
institution_154686,institution_154776,cooperation,Institution_cooperation_patent
institution_154776,institution_154686,cooperation,Institution_cooperation_patent
institution_158521,institution_159113,cooperation,Institution_cooperation_patent
institution_159113,institution_158521,cooperation,Institution_cooperation_patent
institution_85743,institution_94632,cooperation,Institution_cooperation_patent
institution_94632,institution_85743,cooperation,Institution_cooperation_patent
institution_85743,institution_94633,cooperation,Institution_cooperation_patent
institution_94633,institution_85743,cooperation,Institution_cooperation_patent
institution_94632,institution_94633,cooperation,Institution_cooperation_patent
institution_94633,institution_94632,cooperation,Institution_cooperation_patent
institution_92253,institution_122543,cooperation,Institution_cooperation_patent
institution_122543,institution_92253,cooperation,Institution_cooperation_patent
institution_95356,institution_157889,cooperation,Institution_cooperation_patent
institution_157889,institution_95356,cooperation,Institution_cooperation_patent
institution_165457,institution_165663,cooperation,Institution_cooperation_patent
institution_165663,institution_165457,cooperation,Institution_cooperation_patent
institution_122341,institution_168779,cooperation,Institution_cooperation_patent
institution_168779,institution_122341,cooperation,Institution_cooperation_patent
institution_122341,institution_168805,cooperation,Institution_cooperation_patent
institution_168805,institution_122341,cooperation,Institution_cooperation_patent
institution_168779,institution_168805,cooperation,Institution_cooperation_patent
institution_168805,institution_168779,cooperation,Institution_cooperation_patent
institution_45372,institution_167871,cooperation,Institution_cooperation_patent
institution_167871,institution_45372,cooperation,Institution_cooperation_patent
institution_146078,institution_146079,cooperation,Institution_cooperation_patent
institution_146079,institution_146078,cooperation,Institution_cooperation_patent
institution_36710,institution_36731,cooperation,Institution_cooperation_patent
institution_36731,institution_36710,cooperation,Institution_cooperation_patent
institution_62988,institution_72076,cooperation,Institution_cooperation_patent
institution_72076,institution_62988,cooperation,Institution_cooperation_patent
institution_25703,institution_159672,cooperation,Institution_cooperation_patent
institution_159672,institution_25703,cooperation,Institution_cooperation_patent
institution_22512,institution_47423,cooperation,Institution_cooperation_patent
